Country	Referenced Country	Percentage
bahrain	myanmar	0.0
bahrain	namibia	0.0
bahrain	nepal	0.0
bahrain	netherlands	0.0
bahrain	new zealand	0.0
bahrain	niger	0.0
bahrain	nigeria	0.0
bahrain	north macedonia	0.0
bahrain	norway	0.0
bahrain	oman	0.0
bahrain	pakistan	0.0
bahrain	palestinian territory	0.0
bahrain	panama	0.0
bahrain	paraguay	0.0
bahrain	peru	0.0
bahrain	philippines	0.0
bahrain	poland	0.0
bahrain	portugal	0.0
bahrain	qatar	8.571428571428571
bahrain	reunion	0.0
bahrain	romania	0.0
bahrain	russia	0.0
bahrain	rwanda	0.0
bahrain	saint martin	0.0
bahrain	saudi arabia	0.0
bahrain	senegal	0.0
bahrain	serbia	0.0
bahrain	singapore	2.857142857142857
bahrain	slovakia	0.0
bahrain	slovenia	0.0
bahrain	south africa	0.0
bahrain	spain	0.0
bahrain	sri lanka	0.0
bahrain	sweden	0.0
bahrain	switzerland	0.0
bahrain	syria	0.0
bahrain	taiwan	0.0
bahrain	thailand	0.0
bahrain	togo	0.0
bahrain	tunisia	5.714285714285714
bahrain	turkey	0.0
bahrain	uganda	0.0
bahrain	ukraine	0.0
bahrain	united arab emirates	8.571428571428571
bahrain	united kingdom	5.714285714285714
bahrain	united states	14.285714285714286
bahrain	uruguay	0.0
bahrain	uzbekistan	0.0
bahrain	vietnam	0.0
bahrain	yemen	0.0
bahrain	zambia	0.0
bahrain	zimbabwe	0.0
bangladesh	algeria	0.0
bangladesh	anguilla	0.0
bangladesh	argentina	0.0
bangladesh	armenia	0.0
bangladesh	australia	2.962962962962963
bangladesh	austria	0.0
bangladesh	azerbaijan	0.0
bangladesh	bahrain	0.0
bangladesh	bangladesh	2.2222222222222223
bangladesh	belarus	0.0
bangladesh	belgium	1.4814814814814814
bangladesh	bosnia and herzegovina	0.0
bangladesh	botswana	0.0
bangladesh	brazil	1.4814814814814814
bangladesh	brunei	0.0
bangladesh	bulgaria	0.7407407407407407
bangladesh	burkina faso	0.0
bangladesh	cambodia	0.0
bangladesh	cameroon	0.0
bangladesh	canada	3.7037037037037037
bangladesh	cape verde	0.0
bangladesh	chile	0.0
bangladesh	china	4.444444444444445
bangladesh	colombia	0.7407407407407407
bangladesh	costa rica	0.0
bangladesh	croatia	0.0
bangladesh	cuba	0.0
bangladesh	cyprus	0.0
bangladesh	czech republic	0.7407407407407407
bangladesh	czechia	0.0
bangladesh	denmark	3.7037037037037037
bangladesh	djibouti	0.0
bangladesh	ecuador	0.0
bangladesh	egypt	0.0
bangladesh	equatorial guinea	0.0
bangladesh	estonia	0.0
bangladesh	ethiopia	0.0
bangladesh	fiji	0.0
bangladesh	finland	0.0
bangladesh	france	2.962962962962963
bangladesh	gabon	0.0
bangladesh	germany	8.88888888888889
bangladesh	ghana	0.0
bangladesh	greece	2.962962962962963
bangladesh	guadeloupe	0.0
bangladesh	guatemala	0.0
bangladesh	guinea	0.0
bangladesh	haiti	0.0
bangladesh	hong kong	1.4814814814814814
bangladesh	hungary	0.0
bangladesh	iceland	0.0
bangladesh	india	5.925925925925926
bangladesh	indonesia	0.0
bangladesh	iran	0.0
bangladesh	iraq	0.0
bangladesh	ireland	2.962962962962963
bangladesh	israel	1.4814814814814814
bangladesh	italy	3.7037037037037037
bangladesh	jamaica	0.0
bangladesh	japan	4.444444444444445
bangladesh	jersey	0.0
bangladesh	jordan	0.0
bangladesh	kazakhstan	0.0
bangladesh	kenya	0.0
bangladesh	korea	0.7407407407407407
bangladesh	kosovo	0.0
bangladesh	kuwait	0.0
bangladesh	kyrgyzstan	0.0
bangladesh	latvia	0.0
bangladesh	lebanon	0.0
bangladesh	libya	0.0
bangladesh	lithuania	0.0
bangladesh	luxembourg	0.0
bangladesh	macau	0.0
bangladesh	macedonia	0.0
bangladesh	malaysia	0.0
bangladesh	malta	0.0
bangladesh	mauritius	0.0
bangladesh	mexico	1.4814814814814814
bangladesh	moldova	0.0
bangladesh	mongolia	0.0
bangladesh	morocco	0.0
bangladesh	myanmar	0.7407407407407407
bangladesh	namibia	0.0
bangladesh	nepal	0.0
bangladesh	netherlands	0.0
bangladesh	new zealand	0.0
bangladesh	niger	0.0
bangladesh	nigeria	0.0
bangladesh	north macedonia	0.0
bangladesh	norway	0.7407407407407407
bangladesh	oman	0.0
bangladesh	pakistan	0.0
bangladesh	palestinian territory	0.0
bangladesh	panama	0.0
bangladesh	paraguay	0.0
bangladesh	peru	0.0
bangladesh	philippines	0.0
bangladesh	poland	0.0
bangladesh	portugal	0.0
bangladesh	qatar	2.962962962962963
bangladesh	reunion	0.0
bangladesh	romania	0.0
bangladesh	russia	0.0
bangladesh	rwanda	0.0
bangladesh	saint martin	0.0
bangladesh	saudi arabia	0.0
bangladesh	senegal	0.0
bangladesh	serbia	0.0
bangladesh	singapore	2.2222222222222223
bangladesh	slovakia	0.0
bangladesh	slovenia	0.0
bangladesh	south africa	0.0
bangladesh	spain	1.4814814814814814
bangladesh	sri lanka	0.0
bangladesh	sweden	1.4814814814814814
bangladesh	switzerland	1.4814814814814814
bangladesh	syria	0.0
bangladesh	taiwan	1.4814814814814814
bangladesh	thailand	0.7407407407407407
bangladesh	togo	0.0
bangladesh	tunisia	0.0
bangladesh	turkey	0.7407407407407407
bangladesh	uganda	0.0
bangladesh	ukraine	0.0
bangladesh	united arab emirates	0.0
bangladesh	united kingdom	9.62962962962963
bangladesh	united states	15.555555555555555
bangladesh	uruguay	0.7407407407407407
bangladesh	uzbekistan	0.0
bangladesh	vietnam	0.7407407407407407
bangladesh	yemen	0.0
bangladesh	zambia	0.0
bangladesh	zimbabwe	0.0
belarus	algeria	0.0
belarus	anguilla	0.0
belarus	argentina	0.0
belarus	armenia	0.0
belarus	australia	4.3478260869565215
belarus	austria	0.0
belarus	azerbaijan	0.0
belarus	bahrain	0.0
belarus	bangladesh	0.0
belarus	belarus	4.3478260869565215
belarus	belgium	0.0
belarus	bosnia and herzegovina	0.0
belarus	botswana	0.0
belarus	brazil	0.0
belarus	brunei	0.0
belarus	bulgaria	0.0
belarus	burkina faso	0.0
belarus	cambodia	0.0
belarus	cameroon	0.0
belarus	canada	8.695652173913043
belarus	cape verde	0.0
belarus	chile	0.0
belarus	china	8.695652173913043
belarus	colombia	0.0
belarus	costa rica	0.0
belarus	croatia	0.0
belarus	cuba	0.0
belarus	cyprus	0.0
belarus	czech republic	0.0
belarus	czechia	0.0
belarus	denmark	0.0
belarus	djibouti	0.0
belarus	ecuador	0.0
belarus	egypt	0.0
belarus	equatorial guinea	0.0
belarus	estonia	0.0
belarus	ethiopia	0.0
belarus	fiji	0.0
belarus	finland	0.0
belarus	france	4.3478260869565215
belarus	gabon	0.0
belarus	germany	4.3478260869565215
belarus	ghana	0.0
belarus	greece	0.0
belarus	guadeloupe	0.0
belarus	guatemala	0.0
belarus	guinea	0.0
belarus	haiti	0.0
belarus	hong kong	0.0
belarus	hungary	0.0
belarus	iceland	0.0
belarus	india	0.0
belarus	indonesia	0.0
belarus	iran	0.0
belarus	iraq	0.0
belarus	ireland	0.0
belarus	israel	0.0
belarus	italy	4.3478260869565215
belarus	jamaica	0.0
belarus	japan	4.3478260869565215
belarus	jersey	0.0
belarus	jordan	0.0
belarus	kazakhstan	0.0
belarus	kenya	0.0
belarus	korea	0.0
belarus	kosovo	0.0
belarus	kuwait	0.0
belarus	kyrgyzstan	0.0
belarus	latvia	0.0
belarus	lebanon	0.0
belarus	libya	0.0
belarus	lithuania	0.0
belarus	luxembourg	0.0
belarus	macau	0.0
belarus	macedonia	0.0
belarus	malaysia	0.0
belarus	malta	0.0
belarus	mauritius	0.0
belarus	mexico	0.0
belarus	moldova	0.0
belarus	mongolia	0.0
belarus	morocco	0.0
belarus	myanmar	0.0
belarus	namibia	0.0
belarus	nepal	0.0
belarus	netherlands	4.3478260869565215
belarus	new zealand	0.0
belarus	niger	0.0
belarus	nigeria	0.0
belarus	north macedonia	0.0
belarus	norway	0.0
belarus	oman	0.0
belarus	pakistan	0.0
belarus	palestinian territory	0.0
belarus	panama	0.0
belarus	paraguay	0.0
belarus	peru	0.0
belarus	philippines	0.0
belarus	poland	0.0
belarus	portugal	4.3478260869565215
belarus	qatar	0.0
belarus	reunion	0.0
belarus	romania	0.0
belarus	russia	0.0
belarus	rwanda	0.0
belarus	saint martin	0.0
belarus	saudi arabia	0.0
belarus	senegal	0.0
belarus	serbia	0.0
belarus	singapore	4.3478260869565215
belarus	slovakia	0.0
belarus	slovenia	0.0
belarus	south africa	0.0
belarus	spain	4.3478260869565215
belarus	sri lanka	0.0
belarus	sweden	4.3478260869565215
belarus	switzerland	4.3478260869565215
belarus	syria	0.0
belarus	taiwan	0.0
belarus	thailand	0.0
belarus	togo	0.0
belarus	tunisia	0.0
belarus	turkey	0.0
belarus	uganda	0.0
belarus	ukraine	0.0
belarus	united arab emirates	0.0
belarus	united kingdom	4.3478260869565215
belarus	united states	26.08695652173913
belarus	uruguay	0.0
belarus	uzbekistan	0.0
belarus	vietnam	0.0
belarus	yemen	0.0
belarus	zambia	0.0
belarus	zimbabwe	0.0
belgium	algeria	0.0
belgium	anguilla	0.0
belgium	argentina	0.0
belgium	armenia	0.0
belgium	australia	1.7391304347826086
belgium	austria	0.2557544757033248
belgium	azerbaijan	0.0
belgium	bahrain	0.0
belgium	bangladesh	0.0
belgium	belarus	0.0
belgium	belgium	10.588235294117647
belgium	bosnia and herzegovina	0.0
belgium	botswana	0.0
belgium	brazil	0.6138107416879796
belgium	brunei	0.0
belgium	bulgaria	0.05115089514066496
belgium	burkina faso	0.0
belgium	cambodia	0.0
belgium	cameroon	0.0
belgium	canada	5.012787723785166
belgium	cape verde	0.0
belgium	chile	0.0
belgium	china	2.557544757033248
belgium	colombia	0.05115089514066496
belgium	costa rica	0.05115089514066496
belgium	croatia	0.46035805626598464
belgium	cuba	0.0
belgium	cyprus	0.0
belgium	czech republic	0.4092071611253197
belgium	czechia	0.0
belgium	denmark	0.8695652173913043
belgium	djibouti	0.0
belgium	ecuador	0.0
belgium	egypt	0.1534526854219949
belgium	equatorial guinea	0.0
belgium	estonia	0.05115089514066496
belgium	ethiopia	0.0
belgium	fiji	0.0
belgium	finland	0.6649616368286445
belgium	france	4.501278772378517
belgium	gabon	0.0
belgium	germany	8.184143222506394
belgium	ghana	0.0
belgium	greece	0.8695652173913043
belgium	guadeloupe	0.0
belgium	guatemala	0.0
belgium	guinea	0.0
belgium	haiti	0.0
belgium	hong kong	1.227621483375959
belgium	hungary	0.46035805626598464
belgium	iceland	0.0
belgium	india	1.4833759590792839
belgium	indonesia	0.05115089514066496
belgium	iran	0.05115089514066496
belgium	iraq	0.0
belgium	ireland	1.8414322250639386
belgium	israel	1.8925831202046035
belgium	italy	3.1202046035805626
belgium	jamaica	0.0
belgium	japan	4.143222506393862
belgium	jersey	0.1534526854219949
belgium	jordan	0.0
belgium	kazakhstan	0.0
belgium	kenya	0.05115089514066496
belgium	korea	0.2557544757033248
belgium	kosovo	0.0
belgium	kuwait	0.0
belgium	kyrgyzstan	0.0
belgium	latvia	0.05115089514066496
belgium	lebanon	0.0
belgium	libya	0.0
belgium	lithuania	0.10230179028132992
belgium	luxembourg	0.10230179028132992
belgium	macau	0.0
belgium	macedonia	0.0
belgium	malaysia	0.05115089514066496
belgium	malta	0.05115089514066496
belgium	mauritius	0.0
belgium	mexico	0.46035805626598464
belgium	moldova	0.05115089514066496
belgium	mongolia	0.0
belgium	morocco	0.05115089514066496
belgium	myanmar	0.0
belgium	namibia	0.0
belgium	nepal	0.0
belgium	netherlands	3.785166240409207
belgium	new zealand	0.35805626598465473
belgium	niger	0.0
belgium	nigeria	0.0
belgium	north macedonia	0.0
belgium	norway	0.6138107416879796
belgium	oman	0.0
belgium	pakistan	0.0
belgium	palestinian territory	0.0
belgium	panama	0.10230179028132992
belgium	paraguay	0.05115089514066496
belgium	peru	0.0
belgium	philippines	0.0
belgium	poland	0.20460358056265984
belgium	portugal	0.9207161125319693
belgium	qatar	1.329923273657289
belgium	reunion	0.0
belgium	romania	0.5115089514066496
belgium	russia	0.20460358056265984
belgium	rwanda	0.0
belgium	saint martin	0.0
belgium	saudi arabia	0.0
belgium	senegal	0.0
belgium	serbia	0.0
belgium	singapore	2.762148337595908
belgium	slovakia	0.0
belgium	slovenia	0.8184143222506394
belgium	south africa	0.1534526854219949
belgium	spain	2.710997442455243
belgium	sri lanka	0.0
belgium	sweden	2.1483375959079285
belgium	switzerland	1.227621483375959
belgium	syria	0.0
belgium	taiwan	0.46035805626598464
belgium	thailand	0.0
belgium	togo	0.0
belgium	tunisia	0.05115089514066496
belgium	turkey	0.7161125319693095
belgium	uganda	0.1534526854219949
belgium	ukraine	0.0
belgium	united arab emirates	0.20460358056265984
belgium	united kingdom	9.820971867007673
belgium	united states	17.800511508951406
belgium	uruguay	0.10230179028132992
belgium	uzbekistan	0.0
belgium	vietnam	0.05115089514066496
belgium	yemen	0.0
belgium	zambia	0.0
belgium	zimbabwe	0.0
bosnia and herzegovina	algeria	0.0
bosnia and herzegovina	anguilla	0.0
bosnia and herzegovina	argentina	0.0
bosnia and herzegovina	armenia	0.0
bosnia and herzegovina	australia	25.0
bosnia and herzegovina	austria	0.0
bosnia and herzegovina	azerbaijan	0.0
bosnia and herzegovina	bahrain	0.0
bosnia and herzegovina	bangladesh	0.0
bosnia and herzegovina	belarus	0.0
bosnia and herzegovina	belgium	0.0
bosnia and herzegovina	bosnia and herzegovina	0.0
bosnia and herzegovina	botswana	0.0
bosnia and herzegovina	brazil	0.0
bosnia and herzegovina	brunei	0.0
bosnia and herzegovina	bulgaria	0.0
bosnia and herzegovina	burkina faso	0.0
bosnia and herzegovina	cambodia	0.0
bosnia and herzegovina	cameroon	0.0
bosnia and herzegovina	canada	0.0
bosnia and herzegovina	cape verde	0.0
bosnia and herzegovina	chile	0.0
bosnia and herzegovina	china	0.0
bosnia and herzegovina	colombia	0.0
bosnia and herzegovina	costa rica	0.0
bosnia and herzegovina	croatia	0.0
bosnia and herzegovina	cuba	0.0
bosnia and herzegovina	cyprus	0.0
bosnia and herzegovina	czech republic	0.0
bosnia and herzegovina	czechia	0.0
bosnia and herzegovina	denmark	0.0
bosnia and herzegovina	djibouti	0.0
bosnia and herzegovina	ecuador	0.0
bosnia and herzegovina	egypt	0.0
bosnia and herzegovina	equatorial guinea	0.0
bosnia and herzegovina	estonia	0.0
bosnia and herzegovina	ethiopia	0.0
bosnia and herzegovina	fiji	0.0
bosnia and herzegovina	finland	0.0
bosnia and herzegovina	france	0.0
bosnia and herzegovina	gabon	0.0
bosnia and herzegovina	germany	0.0
bosnia and herzegovina	ghana	0.0
bosnia and herzegovina	greece	0.0
bosnia and herzegovina	guadeloupe	0.0
bosnia and herzegovina	guatemala	0.0
bosnia and herzegovina	guinea	0.0
bosnia and herzegovina	haiti	0.0
bosnia and herzegovina	hong kong	0.0
bosnia and herzegovina	hungary	0.0
bosnia and herzegovina	iceland	0.0
bosnia and herzegovina	india	0.0
bosnia and herzegovina	indonesia	0.0
bosnia and herzegovina	iran	0.0
bosnia and herzegovina	iraq	0.0
bosnia and herzegovina	ireland	0.0
bosnia and herzegovina	israel	0.0
bosnia and herzegovina	italy	0.0
bosnia and herzegovina	jamaica	0.0
bosnia and herzegovina	japan	0.0
bosnia and herzegovina	jersey	0.0
bosnia and herzegovina	jordan	0.0
bosnia and herzegovina	kazakhstan	0.0
bosnia and herzegovina	kenya	0.0
bosnia and herzegovina	korea	0.0
bosnia and herzegovina	kosovo	0.0
bosnia and herzegovina	kuwait	0.0
bosnia and herzegovina	kyrgyzstan	0.0
bosnia and herzegovina	latvia	0.0
bosnia and herzegovina	lebanon	0.0
bosnia and herzegovina	libya	0.0
bosnia and herzegovina	lithuania	0.0
bosnia and herzegovina	luxembourg	0.0
bosnia and herzegovina	macau	0.0
bosnia and herzegovina	macedonia	0.0
bosnia and herzegovina	malaysia	0.0
bosnia and herzegovina	malta	0.0
bosnia and herzegovina	mauritius	0.0
bosnia and herzegovina	mexico	0.0
bosnia and herzegovina	moldova	0.0
bosnia and herzegovina	mongolia	0.0
bosnia and herzegovina	morocco	0.0
bosnia and herzegovina	myanmar	0.0
bosnia and herzegovina	namibia	0.0
bosnia and herzegovina	nepal	0.0
bosnia and herzegovina	netherlands	0.0
bosnia and herzegovina	new zealand	0.0
bosnia and herzegovina	niger	0.0
bosnia and herzegovina	nigeria	0.0
bosnia and herzegovina	north macedonia	0.0
bosnia and herzegovina	norway	0.0
bosnia and herzegovina	oman	0.0
bosnia and herzegovina	pakistan	0.0
bosnia and herzegovina	palestinian territory	0.0
bosnia and herzegovina	panama	0.0
bosnia and herzegovina	paraguay	0.0
bosnia and herzegovina	peru	0.0
bosnia and herzegovina	philippines	0.0
bosnia and herzegovina	poland	0.0
bosnia and herzegovina	portugal	0.0
bosnia and herzegovina	qatar	25.0
bosnia and herzegovina	reunion	0.0
bosnia and herzegovina	romania	0.0
bosnia and herzegovina	russia	0.0
bosnia and herzegovina	rwanda	0.0
bosnia and herzegovina	saint martin	0.0
bosnia and herzegovina	saudi arabia	0.0
bosnia and herzegovina	senegal	0.0
bosnia and herzegovina	serbia	0.0
bosnia and herzegovina	singapore	0.0
bosnia and herzegovina	slovakia	0.0
bosnia and herzegovina	slovenia	0.0
bosnia and herzegovina	south africa	0.0
bosnia and herzegovina	spain	0.0
bosnia and herzegovina	sri lanka	0.0
bosnia and herzegovina	sweden	25.0
bosnia and herzegovina	switzerland	0.0
bosnia and herzegovina	syria	0.0
bosnia and herzegovina	taiwan	0.0
bosnia and herzegovina	thailand	0.0
bosnia and herzegovina	togo	0.0
bosnia and herzegovina	tunisia	0.0
bosnia and herzegovina	turkey	0.0
bosnia and herzegovina	uganda	0.0
bosnia and herzegovina	ukraine	0.0
bosnia and herzegovina	united arab emirates	0.0
bosnia and herzegovina	united kingdom	0.0
bosnia and herzegovina	united states	25.0
bosnia and herzegovina	uruguay	0.0
bosnia and herzegovina	uzbekistan	0.0
bosnia and herzegovina	vietnam	0.0
bosnia and herzegovina	yemen	0.0
bosnia and herzegovina	zambia	0.0
bosnia and herzegovina	zimbabwe	0.0
botswana	algeria	0.0
botswana	anguilla	0.0
botswana	argentina	0.0
botswana	armenia	0.0
botswana	australia	0.0
botswana	austria	0.0
botswana	azerbaijan	0.0
botswana	bahrain	0.0
botswana	bangladesh	0.0
botswana	belarus	0.0
botswana	belgium	0.0
botswana	bosnia and herzegovina	0.0
botswana	botswana	0.0
botswana	brazil	0.0
botswana	brunei	0.0
botswana	bulgaria	0.0
botswana	burkina faso	0.0
botswana	cambodia	0.0
botswana	cameroon	0.0
botswana	canada	0.0
botswana	cape verde	0.0
botswana	chile	0.0
botswana	china	0.0
botswana	colombia	0.0
botswana	costa rica	0.0
botswana	croatia	0.0
botswana	cuba	0.0
botswana	cyprus	0.0
botswana	czech republic	0.0
botswana	czechia	0.0
botswana	denmark	0.0
botswana	djibouti	0.0
botswana	ecuador	0.0
botswana	egypt	0.0
botswana	equatorial guinea	0.0
botswana	estonia	0.0
botswana	ethiopia	0.0
botswana	fiji	0.0
botswana	finland	0.0
botswana	france	0.0
botswana	gabon	0.0
botswana	germany	33.333333333333336
botswana	ghana	0.0
botswana	greece	0.0
botswana	guadeloupe	0.0
botswana	guatemala	0.0
botswana	guinea	0.0
botswana	haiti	0.0
botswana	hong kong	0.0
botswana	hungary	0.0
botswana	iceland	0.0
botswana	india	0.0
botswana	indonesia	0.0
botswana	iran	0.0
botswana	iraq	0.0
botswana	ireland	0.0
botswana	israel	0.0
botswana	italy	0.0
botswana	jamaica	0.0
botswana	japan	0.0
botswana	jersey	0.0
botswana	jordan	0.0
botswana	kazakhstan	0.0
botswana	kenya	0.0
botswana	korea	0.0
botswana	kosovo	0.0
botswana	kuwait	0.0
botswana	kyrgyzstan	0.0
botswana	latvia	0.0
botswana	lebanon	0.0
botswana	libya	0.0
botswana	lithuania	0.0
botswana	luxembourg	0.0
botswana	macau	0.0
botswana	macedonia	0.0
botswana	malaysia	0.0
botswana	malta	0.0
botswana	mauritius	0.0
botswana	mexico	0.0
botswana	moldova	0.0
botswana	mongolia	0.0
botswana	morocco	0.0
botswana	myanmar	0.0
botswana	namibia	0.0
botswana	nepal	0.0
botswana	netherlands	0.0
botswana	new zealand	0.0
botswana	niger	0.0
botswana	nigeria	0.0
botswana	north macedonia	0.0
botswana	norway	0.0
botswana	oman	0.0
botswana	pakistan	0.0
botswana	palestinian territory	0.0
botswana	panama	0.0
botswana	paraguay	0.0
botswana	peru	0.0
botswana	philippines	0.0
botswana	poland	0.0
botswana	portugal	0.0
botswana	qatar	0.0
botswana	reunion	0.0
botswana	romania	0.0
botswana	russia	0.0
botswana	rwanda	0.0
botswana	saint martin	0.0
botswana	saudi arabia	0.0
botswana	senegal	0.0
botswana	serbia	0.0
botswana	singapore	0.0
botswana	slovakia	0.0
botswana	slovenia	0.0
botswana	south africa	33.333333333333336
botswana	spain	0.0
botswana	sri lanka	0.0
botswana	sweden	0.0
botswana	switzerland	0.0
botswana	syria	0.0
botswana	taiwan	0.0
botswana	thailand	0.0
botswana	togo	0.0
botswana	tunisia	0.0
botswana	turkey	0.0
botswana	uganda	0.0
botswana	ukraine	0.0
botswana	united arab emirates	0.0
botswana	united kingdom	0.0
botswana	united states	33.333333333333336
botswana	uruguay	0.0
botswana	uzbekistan	0.0
botswana	vietnam	0.0
botswana	yemen	0.0
botswana	zambia	0.0
botswana	zimbabwe	0.0
brazil	algeria	0.0
brazil	anguilla	0.0
brazil	argentina	0.14154281670205238
brazil	armenia	0.0
brazil	australia	2.689313517338995
brazil	austria	0.14154281670205238
brazil	azerbaijan	0.0
brazil	bahrain	0.0
brazil	bangladesh	0.07077140835102619
brazil	belarus	0.0
brazil	belgium	0.8492569002123143
brazil	bosnia and herzegovina	0.0
brazil	botswana	0.0
brazil	brazil	8.563340410474169
brazil	brunei	0.0
brazil	bulgaria	0.35385704175513094
brazil	burkina faso	0.0
brazil	cambodia	0.0
